customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,PaperlessBilling,MonthlyCharges,TotalCharges,Churn,ExpectedTotal,LeakageDiff,TenureGroup,ChargeGroup,InternetService_Fiber optic,InternetService_No,Contract_One year,Contract_Two year,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,MultipleLines_No phone service,MultipleLines_Yes,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No internet service,StreamingMovies_Yes
0734-OXWBT,1,0,0,1,3,1,0,70.7,225.65,0,212.10000000000002,13.549999999999983,0-1 yr,High ($65-90),False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,True
4282-ACRXS,1,1,1,0,38,0,1,24.85,955.75,0,944.3000000000001,11.449999999999932,2-4 yr,Low ($0-35),False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
0365-TRTPY,0,0,0,0,37,1,0,91.2,3382.3,0,3374.4,7.900000000000091,2-4 yr,Premium ($90+),True,False,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,False,False,False
7349-ALMUX,1,0,0,0,37,1,0,65.6,2313.8,0,2427.2,113.39999999999964,2-4 yr,High ($65-90),False,False,False,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,False
9381-NDKME,0,1,1,0,24,0,1,40.65,933.3,1,975.5999999999999,42.299999999999955,1-2 yr,Mid ($35-65),False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True
6502-KUGLL,0,0,1,1,14,1,0,59.45,780.85,0,832.3000000000001,51.450000000000045,1-2 yr,Mid ($35-65),False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False
1841-YSJGV,1,0,1,0,72,1,1,109.95,7852.4,0,7916.400000000001,64.00000000000091,4-6 yr,Premium ($90+),True,False,False,True,True,False,False,False,True,False,True,False,True,False,False,False,True,False,True,False,True
2794-XIMMO,1,0,1,0,53,0,1,60.45,3184.25,1,3203.8500000000004,19.600000000000364,4-6 yr,Mid ($35-65),False,False,True,False,False,True,False,True,False,False,False,False,True,False,True,False,True,False,True,False,True
8382-SHQEH,0,0,1,0,8,1,1,84.9,764.95,1,679.2,85.75,0-1 yr,High ($65-90),True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
3511-BFTJW,1,0,1,1,72,0,0,38.5,2763.0,0,2772.0,9.0,4-6 yr,Mid ($35-65),False,False,False,True,True,False,False,True,False,False,True,False,True,False,True,False,False,False,False,False,False
7668-XCFYV,0,1,1,0,17,1,1,92.55,1614.7,0,1573.35,41.350000000000136,1-2 yr,Premium ($90+),True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True
2983-ZANRP,0,0,1,1,2,1,1,73.55,145.4,1,147.1,1.6999999999999886,0-1 yr,High ($65-90),True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
7845-URHJN,0,0,1,0,8,1,0,20.15,156.25,1,161.2,4.949999999999989,0-1 yr,Low ($0-35),False,True,False,False,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False
3034-ZBEQN,0,0,1,0,48,0,0,34.7,1604.5,1,1665.6000000000001,61.100000000000136,2-4 yr,Low ($0-35),False,False,True,False,False,False,True,True,False,False,False,False,True,False,True,False,False,False,False,False,False
5018-HEKFO,0,0,0,0,10,1,1,24.5,270.15,0,245.0,25.149999999999977,0-1 yr,Low ($0-35),False,True,False,False,False,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False
2923-ARZLG,1,0,1,1,0,1,1,19.7,0.0,0,0.0,0.0,0-1 yr,Low ($0-35),False,True,True,False,False,False,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False
3976-NLDEZ,1,0,0,0,1,1,0,20.6,20.6,0,20.6,0.0,0-1 yr,Low ($0-35),False,True,False,False,False,False,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False
2282-YGNOR,0,0,0,0,29,1,0,58.0,1734.5,0,1682.0,52.5,2-4 yr,Mid ($35-65),False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False
5336-UFNZP,0,1,1,1,65,1,1,107.45,7047.5,0,6984.25,63.25,4-6 yr,Premium ($90+),True,False,True,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,True,False,True
6854-EXGSF,0,0,0,0,8,1,1,65.5,573.15,0,524.0,49.14999999999998,0-1 yr,High ($65-90),False,False,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,False,False,False
1241-EZFMJ,1,0,1,0,61,1,0,25.45,1538.6,0,1552.45,13.850000000000136,4-6 yr,Low ($0-35),False,True,False,True,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False
9233-PSYHO,0,1,0,0,45,1,1,100.15,4459.8,0,4506.75,46.94999999999982,2-4 yr,Premium ($90+),True,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True
5376-PCKNB,1,0,1,1,72,1,1,104.45,7459.0,0,7520.400000000001,61.400000000000546,4-6 yr,Premium ($90+),True,False,True,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,True
8044-BGWPI,1,0,1,1,12,1,1,21.15,306.05,0,253.79999999999998,52.25000000000003,0-1 yr,Low ($0-35),False,True,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False
4060-LDNLU,1,0,0,0,7,1,0,96.2,639.7,0,673.4,33.69999999999993,0-1 yr,Premium ($90+),True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True
3589-PPVKW,1,0,0,0,9,1,1,44.4,348.15,0,399.59999999999997,51.44999999999999,0-1 yr,Mid ($35-65),False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
8327-LZKAS,0,1,1,0,43,1,1,107.55,4533.9,1,4624.65,90.75,2-4 yr,Premium ($90+),True,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,True,False,True,False,True
5887-IKKYO,1,0,1,1,58,1,0,94.35,5563.65,0,5472.299999999999,91.35000000000036,4-6 yr,Premium ($90+),True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True
1075-BGWOH,1,1,1,0,16,1,1,98.75,1587.55,1,1580.0,7.5499999999999545,1-2 yr,Premium ($90+),True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True
1755-RMCXH,1,0,1,1,2,1,0,20.3,40.25,0,40.6,0.3500000000000014,0-1 yr,Low ($0-35),False,True,False,False,False,False,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False
0302-JOIVN,0,0,1,0,8,1,0,101.15,842.9,1,809.2,33.69999999999993,0-1 yr,Premium ($90+),True,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,True
3858-XHYJO,0,0,1,0,40,1,0,105.75,4228.55,0,4230.0,1.449999999999818,2-4 yr,Premium ($90+),True,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,True
4299-SIMNS,1,0,0,0,9,1,1,81.15,784.45,0,730.35,54.10000000000002,0-1 yr,High ($65-90),True,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False
7025-IWFHT,1,0,0,0,41,1,1,89.55,3729.75,0,3671.5499999999997,58.20000000000027,2-4 yr,High ($65-90),True,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False
6261-LHRTG,0,0,0,0,26,1,1,54.75,1406.9,0,1423.5,16.59999999999991,2-4 yr,Mid ($35-65),False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False
7841-FCRQD,0,0,1,0,33,1,1,53.75,1857.3,0,1773.75,83.54999999999995,2-4 yr,Mid ($35-65),False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
2056-EVGZL,1,0,1,1,68,1,0,105.75,7322.5,0,7191.0,131.5,4-6 yr,Premium ($90+),True,False,True,False,True,False,False,False,False,False,False,False,True,False,True,False,True,False,True,False,True
8777-MBMTS,0,1,1,0,65,1,1,105.85,6725.5,0,6880.25,154.75,4-6 yr,Premium ($90+),True,False,False,True,True,False,False,False,False,False,False,False,True,False,True,False,True,False,True,False,True
7753-USQYQ,1,0,0,0,55,1,1,64.2,3627.3,0,3531.0,96.30000000000018,4-6 yr,Mid ($35-65),False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True
5366-IJEQJ,1,0,0,0,20,1,1,88.7,1761.45,1,1774.0,12.549999999999955,1-2 yr,High ($65-90),True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False
7661-CPURM,1,0,0,0,19,1,1,87.7,1725.95,0,1666.3,59.65000000000009,1-2 yr,High ($65-90),True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True
6233-HXJMX,0,0,0,0,45,1,1,89.3,4192.15,0,4018.5,173.64999999999964,2-4 yr,High ($65-90),True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True
5902-WBLSE,0,0,1,1,70,1,1,20.15,1411.2,0,1410.5,0.7000000000000455,4-6 yr,Low ($0-35),False,True,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False
1981-INRFU,0,0,0,0,2,1,1,79.75,164.5,1,159.5,5.0,0-1 yr,High ($65-90),True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
4971-PUYQO,0,0,0,0,27,1,1,94.55,2724.6,1,2552.85,171.75,2-4 yr,Premium ($90+),True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,True
3239-TPHPZ,0,0,1,0,12,1,1,20.05,264.55,0,240.60000000000002,23.94999999999999,0-1 yr,Low ($0-35),False,True,False,True,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False
5115-GZDEL,1,0,0,1,72,0,0,67.2,4671.7,0,4838.400000000001,166.70000000000073,4-6 yr,High ($65-90),False,False,False,True,True,False,False,True,False,False,True,False,True,False,True,False,True,False,True,False,True
3338-CVVEH,1,0,0,0,12,1,0,94.55,1173.55,0,1134.6,38.950000000000045,0-1 yr,Premium ($90+),True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True
8485-GJCDN,0,1,0,0,5,1,1,69.05,318.5,1,345.25,26.75,0-1 yr,High ($65-90),True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2615-YVMYX,1,1,1,0,71,1,1,107.5,7713.55,0,7632.5,81.05000000000018,4-6 yr,Premium ($90+),True,False,False,False,False,True,False,False,True,False,True,False,True,False,True,False,False,False,True,False,True
2851-STERV,1,1,0,0,35,1,1,73.0,2471.25,0,2555.0,83.75,2-4 yr,High ($65-90),False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,True
4393-GEADV,1,0,1,1,70,1,0,114.75,7842.3,0,8032.5,190.19999999999982,4-6 yr,Premium ($90+),True,False,False,True,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True
8486-AYEQH,0,0,0,0,31,1,1,76.05,2227.8,0,2357.5499999999997,129.74999999999955,2-4 yr,High ($65-90),True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
1527-SXDPN,1,0,1,1,52,1,1,96.25,4990.25,1,5005.0,14.75,4-6 yr,Premium ($90+),True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True
6029-WTIPC,1,1,0,0,37,1,1,101.1,3744.05,1,3740.7,3.350000000000364,2-4 yr,Premium ($90+),True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True
8634-CILSZ,1,0,0,0,69,1,1,104.7,7220.35,1,7224.3,3.949999999999818,4-6 yr,Premium ($90+),True,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False,True
5419-JKZNQ,1,1,1,0,30,1,0,77.9,2351.45,0,2337.0,14.449999999999818,2-4 yr,High ($65-90),True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False
2495-KZNFB,0,0,0,0,33,1,1,90.65,2989.6,0,2991.4500000000003,1.8500000000003638,2-4 yr,Premium ($90+),True,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True
1409-PHXTF,1,1,1,0,54,1,1,110.45,6077.75,0,5964.3,113.44999999999982,4-6 yr,Premium ($90+),True,False,False,True,False,True,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True
4560-WQAQW,0,0,0,0,59,1,0,68.7,4070.95,0,4053.3,17.649999999999636,4-6 yr,High ($65-90),False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True
9591-YVTEB,1,1,0,0,55,0,1,44.85,2479.05,0,2466.75,12.300000000000182,4-6 yr,Mid ($35-65),False,False,False,False,False,True,False,True,False,False,True,False,True,False,False,False,False,False,True,False,False
9309-BZGNT,1,1,1,0,69,0,1,29.8,2134.3,0,2056.2000000000003,78.09999999999991,4-6 yr,Low ($0-35),False,False,True,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False
4274-DRSQT,0,0,0,0,66,1,1,88.9,6000.1,0,5867.400000000001,132.69999999999982,4-6 yr,High ($65-90),True,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False
2027-DNKIV,1,0,1,1,37,1,1,58.75,2203.1,0,2173.75,29.34999999999991,2-4 yr,Mid ($35-65),False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,False
8075-GXIUB,1,1,1,0,9,1,0,19.85,183.15,0,178.65,4.5,0-1 yr,Low ($0-35),False,True,True,False,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False
2885-HIJDH,1,0,1,1,69,1,0,86.9,6194.1,0,5996.1,198.0,4-6 yr,High ($65-90),False,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,True,False,True
5424-RLQLC,1,0,0,0,10,1,1,59.65,638.95,0,596.5,42.450000000000045,0-1 yr,Mid ($35-65),False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False
6682-QJDGB,1,0,0,1,40,1,1,55.25,2139.2,1,2210.0,70.80000000000018,2-4 yr,Mid ($35-65),False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False
6507-DTJZV,1,0,0,1,13,1,0,66.4,831.75,0,863.2,31.450000000000045,1-2 yr,High ($65-90),False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True
8780-IXSTS,0,0,0,0,6,1,1,90.1,521.3,1,540.5999999999999,19.299999999999955,0-1 yr,Premium ($90+),True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False
7673-BQGKU,0,0,1,1,69,1,0,20.15,1337.5,0,1390.35,52.84999999999991,4-6 yr,Low ($0-35),False,True,False,True,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False
6723-WSNTY,0,1,1,0,66,1,1,108.1,7181.95,0,7134.599999999999,47.350000000000364,4-6 yr,Premium ($90+),True,False,True,False,True,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True
9530-EHPOH,1,0,0,0,11,1,0,53.75,608.0,1,591.25,16.75,0-1 yr,Mid ($35-65),False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False
2725-IWWBA,1,0,1,1,46,1,0,56.9,2560.1,0,2617.4,57.30000000000018,2-4 yr,Mid ($35-65),False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,False
0345-HKJVM,0,0,0,0,6,1,0,89.3,577.6,1,535.8,41.80000000000007,0-1 yr,High ($65-90),True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True
1061-PNTHC,0,0,1,1,56,1,1,109.6,5953.0,0,6137.599999999999,184.59999999999945,4-6 yr,Premium ($90+),True,False,False,False,False,False,True,False,True,False,True,False,False,False,True,False,True,False,True,False,True
0394-YONDK,1,0,1,1,70,1,0,25.15,1790.15,0,1760.5,29.65000000000009,4-6 yr,Low ($0-35),False,True,False,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False
6574-MCOEH,0,0,1,1,33,1,1,79.15,2531.4,0,2611.9500000000003,80.55000000000018,2-4 yr,High ($65-90),False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,True,False,True,False,True
7399-QHBJS,0,0,1,1,72,1,0,66.75,4760.3,0,4806.0,45.69999999999982,4-6 yr,High ($65-90),False,False,False,True,True,False,False,False,True,False,True,False,True,False,False,False,True,False,False,False,False
3049-SOLAY,0,0,1,0,3,1,1,95.2,292.85,1,285.6,7.25,0-1 yr,Premium ($90+),True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True
0997-YTLNY,0,0,0,1,19,1,0,48.8,953.65,0,927.1999999999999,26.450000000000045,1-2 yr,Mid ($35-65),False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False
3317-HRTNN,0,1,0,0,5,0,0,45.7,198.0,1,228.5,30.5,0-1 yr,Mid ($35-65),False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True
9479-HYNYL,0,0,1,0,71,1,1,80.7,5705.05,0,5729.7,24.649999999999636,4-6 yr,High ($65-90),False,False,False,True,True,False,False,False,False,False,False,False,True,False,True,False,True,False,True,False,True
3235-ETOOB,1,0,1,0,8,1,1,74.5,609.9,1,596.0,13.899999999999977,0-1 yr,High ($65-90),True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
9708-KFDBY,1,0,0,0,1,1,0,20.55,20.55,0,20.55,0.0,0-1 yr,Low ($0-35),False,True,False,False,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False
8058-INTPH,0,0,0,0,1,1,1,79.65,79.65,1,79.65,0.0,0-1 yr,High ($65-90),True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
3642-GKTCT,0,0,0,0,61,1,1,115.1,6993.65,0,7021.099999999999,27.449999999999818,4-6 yr,Premium ($90+),True,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True
